r,z,phi_T,phi_L
0.781595,0.2225,0.00345407,0.00343614
0.781595,0.225,0.0035059,0.00348771
0.781595,0.2275,0.00355639,0.00353793
0.781595,0.23,0.00360553,0.00358681
0.781595,0.2325,0.00365333,0.00363437
0.781595,0.235,0.0036998,0.00368059
0.781595,0.2375,0.00374494,0.0037255
0.781595,0.24,0.00378876,0.0037691
0.781595,0.2425,0.00383129,0.0038114
0.781595,0.245,0.00387251,0.00385242
0.781595,0.2475,0.00391247,0.00389216
0.828147,-0.25,-1256.89,-1250.37
0.828147,-0.2475,-1198.49,-1192.27
0.828147,-0.245,-1143.43,-1137.49
0.828147,-0.2425,-1091.5,-1085.84
0.828147,-0.24,-1042.53,-1037.12
0.828147,-0.2375,-996.345,-991.173
0.828147,-0.235,-952.772,-947.827
0.828147,-0.2325,-911.664,-906.932
0.828147,-0.23,-872.878,-868.347
0.828147,-0.2275,-836.281,-831.94
0.828147,-0.225,-801.748,-797.587
0.828147,-0.2225,-769.163,-765.171
0.828147,-0.22,-738.417,-734.584
0.828147,-0.2175,-709.407,-705.725
0.828147,-0.215,-682.039,-678.499
0.828147,-0.2125,-656.224,-652.818
0.828147,-0.21,-631.878,-628.598
0.828147,-0.2075,-608.923,-605.763
0.828147,-0.205,-587.288,-584.239
0.828147,-0.2025,-566.904,-563.961
0.828147,-0.2,-547.709,-544.866
0.828147,-0.1975,-529.644,-526.895
0.828147,-0.195,-512.656,-509.995
0.828147,-0.1925,-496.693,-494.116
0.828147,-0.19,-481.71,-479.21
0.828147,-0.1875,-467.664,-465.237
0.828147,-0.185,-454.515,-452.156
0.828147,-0.1825,-442.228,-439.933
0.828147,-0.18,-430.77,-428.534
0.828147,-0.1775,-420.111,-417.931
0.828147,-0.175,-410.227,-408.098
0.828147,-0.1725,-401.093,-399.011
0.828147,-0.17,-392.691,-390.653
0.828147,-0.1675,-385.003,-383.005
0.828147,-0.165,-378.017,-376.055
0.828147,-0.1625,-371.723,-369.794
0.828147,-0.16,-366.115,-364.214
0.828147,-0.1575,-361.189,-359.315
0.828147,-0.155,-356.948,-355.096
0.828147,-0.1525,-353.398,-351.564
0.828147,-0.15,-350.548,-348.729
0.828147,-0.1475,-348.415,-346.607
0.828147,-0.145,-347.019,-345.218
0.828147,-0.1425,-346.389,-344.591
0.828147,-0.14,-346.559,-344.761
0.828147,-0.1375,-347.574,-345.77
0.828147,-0.135,-349.485,-347.671
0.828147,-0.1325,-352.358,-350.529
0.828147,-0.13,-356.27,-354.421
0.828147,-0.1275,-361.315,-359.44
0.828147,-0.125,-367.605,-365.697
0.828147,-0.1225,-375.274,-373.326
0.828147,-0.12,-384.484,-382.488
0.828147,-0.1175,-395.43,-393.378
0.828147,-0.115,-408.347,-406.228
0.828147,-0.1125,-423.522,-421.323
0.828147,-0.11,-441.301,-439.011
0.828147,-0.1075,-462.114,-459.715
0.828147,-0.105,-486.486,-483.961
0.828147,-0.1025,-515.072,-512.399
0.828147,-0.1,-548.692,-545.844
0.828147,-0.0975,-588.379,-585.325
0.828147,-0.095,-635.449,-632.151
0.828147,-0.0925,-691.597,-688.008
0.828147,-0.09,-759.023,-755.083
0.828147,-0.0875,-840.619,-836.256
0.828147,-0.085,-940.237,-935.357
0.828147,-0.0825,-1063.07,-1057.56
0.828147,-0.08,-1216.25,-1209.94
0.828147,-0.0775,-1409.67,-1402.35
0.828147,-0.075,-1657.35,-1648.75
0.828147,-0.0725,-1979.55,-1969.28
0.828147,-0.07,-2406.13,-2393.64
0.828147,-0.0675,-2982.12,-2966.64
0.828147,-0.065,-3777.23,-3757.62
0.828147,-0.0625,-4902.44,-4877
0.828147,-0.06,-6540.1,-6506.16
0.828147,-0.0575,-9000.51,-8953.79
0.828147,-0.055,-12833,-12766.4
0.828147,-0.0525,-19054.3,-18955.4
0.828147,-0.05,-29644.1,-29490.2
0.828147,-0.0475,-48686.5,-48433.8
0.828147,-0.045,-85187.4,-84745.3
0.828147,-0.0425,-160602,-159769
0.828147,-0.04,-330893,-329176
0.828147,-0.0375,-758557,-754620
0.828147,-0.035,-1.98016e+06,-1.96988e+06
0.828147,-0.0325,-6.06711e+06,-6.03561e+06
0.828147,-0.03,-2.27199e+07,-2.2602e+07
0.828147,-0.0275,-1.09894e+08,-1.09324e+08
0.828147,-0.025,-7.41881e+08,-7.3803e+08
0.828147,-0.0225,-7.81923e+09,-7.77865e+09
0.828147,-0.02,-1.52263e+11,-1.51472e+11
0.828147,-0.0175,-7.14025e+12,-7.10319e+12
0.828147,-0.015,-1.25497e+15,-1.24846e+15
0.828147,-0.0125,-1.8352e+18,-1.82568e+18
0.828147,-0.01,-1.10302e+23,-1.09729e+23
0.828147,-0.0075,-1.13901e+31,-1.1331e+31
0.828147,-0.005,-1.50279e+47,-1.49499e+47
0.828147,-0.0025,-6.34453e+95,-6.3116e+95
0.828147,0,0,0
0.828147,0.0025,9.67751e-101,9.62728e-101
0.828147,0.005,1.63515e-51,1.62666e-51
0.828147,0.0075,4.85843e-35,4.83321e-35
0.828147,0.01,8.93021e-27,8.88386e-27
0.828147,0.0125,8.39996e-22,8.35636e-22
0.828147,0.015,1.77232e-18,1.76312e-18
0.828147,0.0175,4.24975e-16,4.22769e-16
0.828147,0.02,2.60993e-14,2.59638e-14
0.828147,0.0225,6.45178e-13,6.41829e-13
0.828147,0.025,8.42356e-12,8.37984e-12
0.828147,0.0275,6.90664e-11,6.87079e-11
0.828147,0.03,3.99202e-10,3.9713e-10
0.828147,0.0325,1.76229e-09,1.75315e-09
0.828147,0.035,6.29246e-09,6.2598e-09
0.828147,0.0375,1.89541e-08,1.88557e-08
0.828147,0.04,4.97121e-08,4.9454e-08
0.828147,0.0425,1.16308e-07,1.15705e-07
0.828147,0.045,2.47369e-07,2.46085e-07
0.828147,0.0475,4.85443e-07,4.82924e-07
0.828147,0.05,8.89572e-07,8.84955e-07
0.828147,0.0525,1.53702e-06,1.52904e-06
0.828147,0.055,2.52395e-06,2.51085e-06
0.828147,0.0575,3.96493e-06,3.94435e-06
0.828147,0.06,5.99133e-06,5.96024e-06
0.828147,0.0625,8.74875e-06,8.70335e-06
0.828147,0.065,1.23937e-05,1.23293e-05
0.828147,0.0675,1.70896e-05,1.70009e-05
0.828147,0.07,2.30029e-05,2.28835e-05
0.828147,0.0725,3.02989e-05,3.01416e-05
0.828147,0.075,3.91375e-05,3.89344e-05
0.828147,0.0775,4.96699e-05,4.94121e-05
0.828147,0.08,6.20353e-05,6.17133e-05
0.828147,0.0825,7.63582e-05,7.59619e-05
0.828147,0.085,9.27464e-05,9.2265e-05
0.828147,0.0875,0.000111289,0.000110711
0.828147,0.09,0.000132056,0.000131371
0.828147,0.0925,0.000155099,0.000154294
0.828147,0.095,0.000180446,0.000179509
0.828147,0.0975,0.000208108,0.000207028
0.828147,0.1,0.000238079,0.000236843
0.828147,0.1025,0.00027033,0.000268927
0.828147,0.105,0.000304819,0.000303237
0.828147,0.1075,0.000341489,0.000339716
0.828147,0.11,0.000380266,0.000378292
0.828147,0.1125,0.000421065,0.00041888
0.828147,0.115,0.000463792,0.000461385
0.828147,0.1175,0.00050834,0.000505702
0.828147,0.12,0.000554598,0.000551719
0.828147,0.1225,0.000602445,0.000599318
0.828147,0.125,0.000651757,0.000648374
0.828147,0.1275,0.000702407,0.000698761
0.828147,0.13,0.000754264,0.000750349
0.828147,0.1325,0.000807196,0.000803007
0.828147,0.135,0.000861073,0.000856604
0.828147,0.1375,0.000915763,0.00091101
0.828147,0.14,0.000971136,0.000966095
0.828147,0.1425,0.00102707,0.00102173
0.828147,0.145,0.00108343,0.0010778
0.828147,0.1475,0.0011401,0.00113418
0.828147,0.15,0.00119697,0.00119076
0.828147,0.1525,0.00125392,0.00124741
0.828147,0.155,0.00131084,0.00130404
0.828147,0.1575,0.00136764,0.00136054
0.828147,0.16,0.00142421,0.00141682
0.828147,0.1625,0.00148047,0.00147279
0.828147,0.165,0.00153632,0.00152835
0.828147,0.1675,0.00159169,0.00158343
0.828147,0.17,0.00164649,0.00163795
0.828147,0.1725,0.00170066,0.00169184
0.828147,0.175,0.00175414,0.00174504
0.828147,0.1775,0.00180686,0.00179748
0.828147,0.18,0.00185876,0.00184912
0.828147,0.1825,0.00190981,0.0018999
0.828147,0.185,0.00195995,0.00194977
0.828147,0.1875,0.00200913,0.00199871
0.828147,0.19,0.00205734,0.00204666
0.828147,0.1925,0.00210453,0.00209361
0.828147,0.195,0.00215068,0.00213952
0.828147,0.1975,0.00219576,0.00218436
0.828147,0.2,0.00223976,0.00222813
0.828147,0.2025,0.00228265,0.0022708
0.828147,0.205,0.00232443,0.00231236
0.828147,0.2075,0.00236508,0.00235281
0.828147,0.21,0.0024046,0.00239212
0.828147,0.2125,0.00244299,0.00243031
0.828147,0.215,0.00248023,0.00246736
0.828147,0.2175,0.00251634,0.00250328
0.828147,0.22,0.00255132,0.00253808
0.828147,0.2225,0.00258517,0.00257175
0.828147,0.225,0.0026179,0.00260431
0.828147,0.2275,0.00264951,0.00263576
0.828147,0.23,0.00268003,0.00266612
0.828147,0.2325,0.00270945,0.00269539
0.828147,0.235,0.0027378,0.00272359
0.828147,0.2375,0.00276509,0.00275074
0.828147,0.24,0.00279134,0.00277685
0.828147,0.2425,0.00281656,0.00280194
0.828147,0.245,0.00284076,0.00282602
0.828147,0.2475,0.00286398,0.00284911
0.877472,-0.25,-2262.08,-2250.34
0.877472,-0.2475,-2141.84,-2130.72
0.877472,-0.245,-2029.15,-2018.62
0.877472,-0.2425,-1923.51,-1913.52
0.877472,-0.24,-1824.45,-1814.98
0.877472,-0.2375,-1731.55,-1722.56
0.877472,-0.235,-1644.4,-1635.87
0.877472,-0.2325,-1562.63,-1554.52
0.877472,-0.23,-1485.9,-1478.19
0.877472,-0.2275,-1413.88,-1406.54
0.877472,-0.225,-1346.27,-1339.29
0.877472,-0.2225,-1282.8,-1276.14
0.877472,-0.22,-1223.2,-1216.85
0.877472,-0.2175,-1167.23,-1161.17
0.877472,-0.215,-1114.67,-1108.88
0.877472,-0.2125,-1065.3,-1059.77
0.877472,-0.21,-1018.94,-1013.65
0.877472,-0.2075,-975.405,-970.342
0.877472,-0.205,-934.522,-929.671
0.877472,-0.2025,-896.137,-891.486
0.877472,-0.2,-860.105,-855.64
0.877472,-0.1975,-826.29,-822.002
0.877472,-0.195,-794.568,-790.444
0.877472,-0.1925,-764.823,-760.853
0.877472,-0.19,-736.946,-733.121
0.877472,-0.1875,-710.839,-707.15
0.877472,-0.185,-686.41,-682.847
0.877472,-0.1825,-663.574,-660.13
0.877472,-0.18,-642.253,-638.92
0.877472,-0.1775,-622.378,-619.147
0.877472,-0.175,-603.882,-600.748
0.877472,-0.1725,-586.709,-583.663
0.877472,-0.17,-570.804,-567.841
0.877472,-0.1675,-556.122,-553.235
0.877472,-0.165,-542.621,-539.804
0.877472,-0.1625,-530.266,-527.514
0.877472,-0.16,-519.029,-516.335
0.877472,-0.1575,-508.885,-506.243
0.877472,-0.155,-499.816,-497.222
0.877472,-0.1525,-491.812,-489.26
0.877472,-0.15,-484.868,-482.352
0.877472,-0.1475,-478.987,-476.501
0.877472,-0.145,-474.178,-471.717
0.877472,-0.1425,-470.461,-468.019
0.877472,-0.14,-467.863,-465.434
0.877472,-0.1375,-466.422,-464.002
0.877472,-0.135,-466.19,-463.771
0.877472,-0.1325,-467.23,-464.805
0.877472,-0.13,-469.622,-467.185
0.877472,-0.1275,-473.465,-471.008
0.877472,-0.125,-478.879,-476.394
0.877472,-0.1225,-486.011,-483.488
0.877472,-0.12,-495.039,-492.469
0.877472,-0.1175,-506.179,-503.551
0.877472,-0.115,-519.694,-516.996
0.877472,-0.1125,-535.904,-533.123
0.877472,-0.11,-555.202,-552.32
0.877472,-0.1075,-578.068,-575.068
0.877472,-0.105,-605.097,-601.956
0.877472,-0.1025,-637.026,-633.72
0.877472,-0.1,-674.78,-671.278
0.877472,-0.0975,-719.525,-715.791
0.877472,-0.095,-772.743,-768.733
0.877472,-0.0925,-836.341,-832
0.877472,-0.09,-912.789,-908.051
0.877472,-0.0875,-1005.33,-1000.12
0.877472,-0.085,-1118.29,-1112.49
0.877472,-0.0825,-1257.47,-1250.94
0.877472,-0.08,-1430.81,-1423.39
0.877472,-0.0775,-1649.35,-1640.79
0.877472,-0.075,-1928.67,-1918.66
0.877472,-0.0725,-2291.23,-2279.34
0.877472,-0.07,-2770.05,-2755.68
0.877472,-0.0675,-3414.85,-3397.12
0.877472,-0.065,-4302.37,-4280.04
0.877472,-0.0625,-5554.5,-5525.67
0.877472,-0.06,-7370.97,-7332.72
0.877472,-0.0575,-10090.8,-10038.4
0.877472,-0.055,-14312.5,-14238.2
0.877472,-0.0525,-21140.7,-21031
0.877472,-0.05,-32720,-32550.2
0.877472,-0.0475,-53461.8,-53184.3
0.877472,-0.045,-93063.5,-92580.5
0.877472,-0.0425,-174556,-173650
0.877472,-0.04,-357818,-355960
0.877472,-0.0375,-816135,-811899
0.877472,-0.035,-2.11974e+06,-2.10874e+06
0.877472,-0.0325,-6.46228e+06,-6.42874e+06
0.877472,-0.03,-2.40792e+07,-2.39542e+07
0.877472,-0.0275,-1.15891e+08,-1.1529e+08
0.877472,-0.025,-7.78505e+08,-7.74464e+08
0.877472,-0.0225,-8.16493e+09,-8.12255e+09
0.877472,-0.02,-1.58217e+11,-1.57396e+11
0.877472,-0.0175,-7.38338e+12,-7.34506e+12
0.877472,-0.015,-1.29142e+15,-1.28472e+15
0.877472,-0.0125,-1.87941e+18,-1.86965e+18
0.877472,-0.01,-1.12417e+23,-1.11833e+23
0.877472,-0.0075,-1.15531e+31,-1.14932e+31
0.877472,-0.005,-1.51706e+47,-1.50919e+47
0.877472,-0.0025,-6.3745e+95,-6.34141e+95
0.877472,0,0,0
0.877472,0.0025,9.63223e-101,9.58224e-101
0.877472,0.005,1.61992e-51,1.61151e-51
0.877472,0.0075,4.79089e-35,4.76603e-35
0.877472,0.01,8.7655e-27,8.72e-27
0.877472,0.0125,8.20722e-22,8.16462e-22
0.877472,0.015,1.72375e-18,1.71481e-18
0.877472,0.0175,4.11454e-16,4.09318e-16
0.877472,0.02,2.51548e-14,2.50243e-14
0.877472,0.0225,6.19038e-13,6.15825e-13
0.877472,0.025,8.04617e-12,8.00441e-12
0.877472,0.0275,6.56789e-11,6.5338e-11
0.877472,0.03,3.77944e-10,3.75982e-10
0.877472,0.0325,1.66111e-09,1.65249e-09
0.877472,0.035,5.90524e-09,5.87459e-09
0.877472,0.0375,1.77103e-08,1.76184e-08
0.877472,0.04,4.62489e-08,4.60089e-08
0.877472,0.0425,1.0774e-07,1.07181e-07
0.877472,0.045,2.28165e-07,2.2698e-07
0.877472,0.0475,4.4585e-07,4.43536e-07
0.877472,0.05,8.13559e-07,8.09337e-07
0.877472,0.0525,1.39977e-06,1.3925e-06
0.877472,0.055,2.28894e-06,2.27706e-06
0.877472,0.0575,3.58077e-06,3.56219e-06
0.877472,0.06,5.38844e-06,5.36047e-06
0.877472,0.0625,7.836e-06,7.79533e-06
0.877472,0.065,1.10552e-05,1.09978e-05
0.877472,0.0675,1.51819e-05,1.51031e-05
0.877472,0.07,2.03525e-05,2.02469e-05
0.877472,0.0725,2.67e-05,2.65614e-05
0.877472,0.075,3.43508e-05,3.41725e-05
0.877472,0.0775,4.34216e-05,4.31963e-05
0.877472,0.08,5.40172e-05,5.37368e-05
0.877472,0.0825,6.62276e-05,6.58838e-05
0.877472,0.085,8.01272e-05,7.97114e-05
0.877472,0.0875,9.57737e-05,9.52766e-05
0.877472,0.09,0.000113207,0.00011262
0.877472,0.0925,0.00013245,0.000131763
0.877472,0.095,0.000153509,0.000152712
0.877472,0.0975,0.000176371,0.000175456
0.877472,0.1,0.000201011,0.000199968
0.877472,0.1025,0.000227387,0.000226207
0.877472,0.105,0.000255444,0.000254118
0.877472,0.1075,0.000285116,0.000283636
0.877472,0.11,0.000316326,0.000314684
0.877472,0.1125,0.000348988,0.000347176
0.877472,0.115,0.000383007,0.000381019
0.877472,0.1175,0.000418284,0.000416112
0.877472,0.12,0.000454713,0.000452353
0.877472,0.1225,0.000492187,0.000489632
0.877472,0.125,0.000530594,0.00052784
0.877472,0.1275,0.000569822,0.000566864
0.877472,0.13,0.000609758,0.000606593
0.877472,0.1325,0.000650291,0.000646916
0.877472,0.135,0.00069131,0.000687722
0.877472,0.1375,0.000732708,0.000728905
0.877472,0.14,0.000774377,0.000770358
0.877472,0.1425,0.000816217,0.000811981
0.877472,0.145,0.000858129,0.000853675
0.877472,0.1475,0.000900019,0.000895347
0.877472,0.15,0.000941796,0.000936908
0.877472,0.1525,0.000983376,0.000978272
0.877472,0.155,0.00102468,0.00101936
0.877472,0.1575,0.00106563,0.0010601
0.877472,0.16,0.00110615,0.00110041
0.877472,0.1625,0.00114619,0.00114024
0.877472,0.165,0.00118567,0.00117952
0.877472,0.1675,0.00122455,0.0012182
0.877472,0.17,0.00126278,0.00125622
0.877472,0.1725,0.0013003,0.00129355
0.877472,0.175,0.00133708,0.00133014
0.877472,0.1775,0.00137308,0.00136595
0.877472,0.18,0.00140826,0.00140095
0.877472,0.1825,0.0014426,0.00143512
0.877472,0.185,0.00147608,0.00146842
0.877472,0.1875,0.00150867,0.00150084
0.877472,0.19,0.00154035,0.00153236
0.877472,0.1925,0.00157112,0.00156296
0.877472,0.195,0.00160095,0.00159264
0.877472,0.1975,0.00162985,0.00162139
0.877472,0.2,0.0016578,0.0016492
0.877472,0.2025,0.00168481,0.00167607
0.877472,0.205,0.00171088,0.001702
0.877472,0.2075,0.001736,0.00172699
0.877472,0.21,0.00176018,0.00175104
0.877472,0.2125,0.00178343,0.00177417
0.877472,0.215,0.00180575,0.00179638
0.877472,0.2175,0.00182716,0.00181768
0.877472,0.22,0.00184767,0.00183808
0.877472,0.2225,0.00186728,0.00185759
0.877472,0.225,0.00188602,0.00187623
0.877472,0.2275,0.00190389,0.001894
0.877472,0.23,0.00192091,0.00191094
0.877472,0.2325,0.0019371,0.00192704
0.877472,0.235,0.00195247,0.00194234
0.877472,0.2375,0.00196705,0.00195684
0.877472,0.24,0.00198085,0.00197057
0.877472,0.2425,0.00199389,0.00198354
0.877472,0.245,0.00200618,0.00199577
0.877472,0.2475,0.00201776,0.00200729
0.929734,-0.25,-4375.46,-4352.75
0.929734,-0.2475,-4110.27,-4088.94
0.929734,-0.245,-3863.46,-3843.41
0.929734,-0.2425,-3633.68,-3614.82
0.929734,-0.24,-3419.7,-3401.95
0.929734,-0.2375,-3220.35,-3203.64
0.929734,-0.235,-3034.6,-3018.85
0.929734,-0.2325,-2861.46,-2846.6
0.929734,-0.23,-2700.02,-2686.01
0.929734,-0.2275,-2549.47,-2536.24
0.929734,-0.225,-2409.02,-2396.52
0.929734,-0.2225,-2277.97,-2266.15
0.929734,-0.22,-2155.66,-2144.47
0.929734,-0.2175,-2041.47,-2030.88
0.929734,-0.215,-1934.86,-1924.82
0.929734,-0.2125,-1835.29,-1825.77
0.929734,-0.21,-1742.3,-1733.25
0.929734,-0.2075,-1655.42,-1646.83
0.929734,-0.205,-1574.25,-1566.08
0.929734,-0.2025,-1498.42,-1490.64
0.929734,-0.2,-1427.56,-1420.16
0.929734,-0.1975,-1361.36,-1354.3
0.929734,-0.195,-1299.51,-1292.77
0.929734,-0.1925,-1241.74,-1235.29
0.929734,-0.19,-1187.78,-1181.62
0.929734,-0.1875,-1137.4,-1131.5
0.929734,-0.185,-1090.39,-1084.73
0.929734,-0.1825,-1046.53,-1041.1
0.929734,-0.18,-1005.65,-1000.43
0.929734,-0.1775,-967.569,-962.547
0.929734,-0.175,-932.138,-927.3
0.929734,-0.1725,-899.211,-894.544
0.929734,-0.17,-868.658,-864.149
0.929734,-0.1675,-840.361,-835.999
0.929734,-0.165,-814.214,-809.988
0.929734,-0.1625,-790.12,-786.019
0.929734,-0.16,-767.997,-764.01
0.929734,-0.1575,-747.769,-743.887
0.929734,-0.155,-729.373,-725.587
0.929734,-0.1525,-712.758,-709.058
0.929734,-0.15,-697.88,-694.258
0.929734,-0.1475,-684.71,-681.156
0.929734,-0.145,-673.228,-669.734
0.929734,-0.1425,-663.427,-659.983
0.929734,-0.14,-655.312,-651.911
0.929734,-0.1375,-648.905,-645.537
0.929734,-0.135,-644.24,-640.896
0.929734,-0.1325,-641.372,-638.044
0.929734,-0.13,-640.375,-637.051
0.929734,-0.1275,-641.344,-638.015
0.929734,-0.125,-644.404,-641.059
0.929734,-0.1225,-649.709,-646.337
0.929734,-0.12,-657.452,-654.04
0.929734,-0.1175,-667.87,-664.404
0.929734,-0.115,-681.257,-677.721
0.929734,-0.1125,-697.971,-694.348
0.929734,-0.11,-718.454,-714.725
0.929734,-0.1075,-743.252,-739.394
0.929734,-0.105,-773.041,-769.029
0.929734,-0.1025,-808.662,-804.465
0.929734,-0.1,-851.17,-846.752
0.929734,-0.0975,-901.893,-897.212
0.929734,-0.095,-962.523,-957.527
0.929734,-0.0925,-1035.23,-1029.86
0.929734,-0.09,-1122.83,-1117
0.929734,-0.0875,-1229.01,-1222.63
0.929734,-0.085,-1358.66,-1351.61
0.929734,-0.0825,-1518.37,-1510.49
0.929734,-0.08,-1717.11,-1708.2
0.929734,-0.0775,-1967.33,-1957.11
0.929734,-0.075,-2286.55,-2274.68
0.929734,-0.0725,-2699.98,-2685.96
0.929734,-0.07,-3244.59,-3227.75
0.929734,-0.0675,-3975.91,-3955.27
0.929734,-0.065,-4979.39,-4953.55
0.929734,-0.0625,-6390.42,-6357.25
0.929734,-0.06,-8430.18,-8386.42
0.929734,-0.0575,-11473,-11413.4
0.929734,-0.055,-16177.6,-16093.7
0.929734,-0.0525,-23756.4,-23633.1
0.929734,-0.05,-36555.1,-36365.4
0.929734,-0.0475,-59383,-59074.8
0.929734,-0.045,-102777,-102243
0.929734,-0.0425,-191672,-190677
0.929734,-0.04,-390663,-388636
0.929734,-0.0375,-885999,-881400
0.929734,-0.035,-2.28821e+06,-2.27634e+06
0.929734,-0.0325,-6.93669e+06,-6.90068e+06
0.929734,-0.03,-2.57023e+07,-2.55689e+07
0.929734,-0.0275,-1.23015e+08,-1.22376e+08
0.929734,-0.025,-8.2178e+08,-8.17515e+08
0.929734,-0.0225,-8.57129e+09,-8.5268e+09
0.929734,-0.02,-1.6518e+11,-1.64323e+11
0.929734,-0.0175,-7.66621e+12,-7.62642e+12
0.929734,-0.015,-1.33361e+15,-1.32668e+15
0.929734,-0.0125,-1.9303e+18,-1.92028e+18
0.929734,-0.01,-1.1484e+23,-1.14243e+23
0.929734,-0.0075,-1.17389e+31,-1.1678e+31
0.929734,-0.005,-1.53324e+47,-1.52528e+47
0.929734,-0.0025,-6.40831e+95,-6.37505e+95
0.929734,0,0,0
0.929734,0.0025,9.58166e-101,9.53193e-101
0.929734,0.005,1.60299e-51,1.59467e-51
0.929734,0.0075,4.71619e-35,4.69172e-35
0.929734,0.01,8.5842e-27,8.53964e-27
0.929734,0.0125,7.99611e-22,7.95461e-22
0.929734,0.015,1.67082e-18,1.66214e-18
0.929734,0.0175,3.96787e-16,3.94727e-16
0.929734,0.02,2.41352e-14,2.401e-14
0.929734,0.0225,5.90953e-13,5.87885e-13
0.929734,0.025,7.6426e-12,7.60293e-12
0.929734,0.0275,6.20734e-11,6.17513e-11
0.929734,0.03,3.55424e-10,3.5358e-10
0.929734,0.0325,1.55442e-09,1.54636e-09
0.929734,0.035,5.49883e-09,5.47029e-09
0.929734,0.0375,1.6411e-08,1.63258e-08
0.929734,0.04,4.26476e-08,4.24262e-08
0.929734,0.0425,9.88707e-08,9.83576e-08
0.929734,0.045,2.08375e-07,2.07294e-07
0.929734,0.0475,4.05235e-07,4.03132e-07
0.929734,0.05,7.35934e-07,7.32114e-07
0.929734,0.0525,1.26022e-06,1.25368e-06
0.929734,0.055,2.05107e-06,2.04043e-06
0.929734,0.0575,3.19366e-06,3.17709e-06
0.929734,0.06,4.78358e-06,4.75875e-06
0.929734,0.0625,6.92425e-06,6.88831e-06
0.929734,0.065,9.724e-06,9.67353e-06
0.929734,0.0675,1.32928e-05,1.32238e-05
0.929734,0.07,1.77391e-05,1.7647e-05
0.929734,0.0725,2.31664e-05,2.30461e-05
0.929734,0.075,2.96708e-05,2.95168e-05
0.929734,0.0775,3.73385e-05,3.71447e-05
0.929734,0.08,4.62436e-05,4.60036e-05
0.929734,0.0825,5.64467e-05,5.61538e-05
0.929734,0.085,6.79942e-05,6.76413e-05
0.929734,0.0875,8.09173e-05,8.04973e-05
0.929734,0.09,9.52322e-05,9.47379e-05
0.929734,0.0925,0.00011094,0.000110364
0.929734,0.095,0.000128028,0.000127364
0.929734,0.0975,0.000146471,0.00014571
0.929734,0.1,0.000166228,0.000165365
0.929734,0.1025,0.000187249,0.000186278
0.929734,0.105,0.000209476,0.000208389
0.929734,0.1075,0.000232839,0.00023163
0.929734,0.11,0.000257262,0.000255926
0.929734,0.1125,0.000282662,0.000281195
0.929734,0.115,0.000308954,0.00030735
0.929734,0.1175,0.000336046,0.000334302
0.929734,0.12,0.000363846,0.000361958
0.929734,0.1225,0.00039226,0.000390224
0.929734,0.125,0.000421193,0.000419007
0.929734,0.1275,0.000450552,0.000448213
0.929734,0.13,0.000480244,0.000477751
0.929734,0.1325,0.000510178,0.00050753
0.929734,0.135,0.000540266,0.000537462
0.929734,0.1375,0.000570424,0.000567463
0.929734,0.14,0.00060057,0.000597453
0.929734,0.1425,0.000630626,0.000627353
0.929734,0.145,0.00066052,0.000657092
0.929734,0.1475,0.000690181,0.000686599
0.929734,0.15,0.000719545,0.000715811
0.929734,0.1525,0.000748552,0.000744667
0.929734,0.155,0.000777146,0.000773112
0.929734,0.1575,0.000805276,0.000801096
0.929734,0.16,0.000832894,0.000828571
0.929734,0.1625,0.000859959,0.000855496
0.929734,0.165,0.000886433,0.000881832
0.929734,0.1675,0.000912281,0.000907546
0.929734,0.17,0.000937474,0.000932608
0.929734,0.1725,0.000961986,0.000956993
0.929734,0.175,0.000985795,0.000980678
0.929734,0.1775,0.00100888,0.00100365
0.929734,0.18,0.00103123,0.00102588
0.929734,0.1825,0.00105283,0.00104737
0.929734,0.185,0.00107367,0.0010681
0.929734,0.1875,0.00109375,0.00108807
0.929734,0.19,0.00111306,0.00110728
0.929734,0.1925,0.00113159,0.00112572
0.929734,0.195,0.00114936,0.00114339
0.929734,0.1975,0.00116636,0.00116031
0.929734,0.2,0.0011826,0.00117646
0.929734,0.2025,0.00119808,0.00119186
0.929734,0.205,0.00121282,0.00120652
0.929734,0.2075,0.00122681,0.00122045
0.929734,0.21,0.00124008,0.00123365
0.929734,0.2125,0.00125264,0.00124614
0.929734,0.215,0.00126449,0.00125793
0.929734,0.2175,0.00127566,0.00126904
0.929734,0.22,0.00128615,0.00127948
0.929734,0.2225,0.00129598,0.00128926
0.929734,0.225,0.00130518,0.0012984
0.929734,0.2275,0.00131374,0.00130692
0.929734,0.23,0.0013217,0.00131484
0.929734,0.2325,0.00132906,0.00132216
0.929734,0.235,0.00133585,0.00132892
0.929734,0.2375,0.00134208,0.00133512
0.929734,0.24,0.00134778,0.00134078
0.929734,0.2425,0.00135295,0.00134592
0.929734,0.245,0.00135761,0.00135057
0.929734,0.2475,0.00136179,0.00135473
0.985109,-0.25,-9176.7,-9129.07
0.985109,-0.2475,-8544.37,-8500.02
0.985109,-0.245,-7960.59,-7919.27
0.985109,-0.2425,-7421.43,-7382.91
0.985109,-0.24,-6923.3,-6887.37
0.985109,-0.2375,-6462.9,-6429.35
0.985109,-0.235,-6037.2,-6005.87
0.985109,-0.2325,-5643.46,-5614.17
0.985109,-0.23,-5279.13,-5251.73
0.985109,-0.2275,-4941.9,-4916.25
0.985109,-0.225,-4629.64,-4605.61
